Year,Country/area,Sector,Technology,Sub Technology,Number of Patents
2014,Tunisia,Transport,Enabling Technologies,Electromobility - Energy Storage,1
2014,Tunisia,Waste,Solar Energy,PV - Thermal Hybrid,3
2014,Turkey,Building,Enabling Technologies,Energy Efficiency,1
2014,Turkey,Building,Enabling Technologies,Smart Grids,3
2014,Turkey,Building,Hydropower,Hydropower,1
2014,Turkey,Building,Solar Energy,PV,2
2014,Turkey,Building,Solar Energy,PV - Thermal Hybrid,1
2014,Turkey,Building,Wind Energy,Wind Energy,1
2014,Turkey,CCUS,Enabling Technologies,CCUS,1
2014,Turkey,Industry,Enabling Technologies,Cross-cutting,3
2014,Turkey,Industry,Enabling Technologies,Energy Storage - General,2
2014,Turkey,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),2
2014,Turkey,Power,Bioenergy,Fuel from waste,2
2014,Turkey,Power,Enabling Technologies,Batteries,6
2014,Turkey,Power,Enabling Technologies,Energy Storage - General,3
2014,Turkey,Power,Enabling Technologies,Fuel Cells,1
2014,Turkey,Power,Enabling Technologies,Thermal energy storage,2
2014,Turkey,Power,Enabling Technologies,Hydrogen (storage and distribution and applications),2
2014,Turkey,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",1
2014,Turkey,Power,Geothermal Energy,Geothermal Energy,1
2014,Turkey,Power,Hydropower,Hydropower,2
2014,Turkey,Power,Ocean Energy,Ocean Energy,1
2014,Turkey,Power,Solar Energy,PV,11
2014,Turkey,Power,Solar Energy,Solar Thermal,7
2014,Turkey,Power,Wind Energy,Wind Energy,25
2014,Turkey,Transport,Bioenergy,Biofuels,1
2014,Turkey,Transport,Enabling Technologies,Electromobility - Charging Stations,4
2014,Turkey,Transport,Enabling Technologies,Electromobility - Electric Energy Management,3
2014,Turkey,Transport,Enabling Technologies,Electromobility - Energy Storage,1
2014,Turkey,Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,1
2014,Turkey,Transport,Enabling Technologies,Electromobility - Machine related technology ,1
2014,Turkey,Transport,Enabling Technologies,Energy Efficiency,3
2014,Turkey,Transport,Enabling Technologies,Hydrogen (storage and distribution and applications),1
2014,Ukraine,Building,Enabling Technologies,Smart Grids,2
2014,Ukraine,Building,Solar Energy,PV,3
2014,Ukraine,Building,Solar Energy,PV - Thermal Hybrid,2
2014,Ukraine,Building,Solar Energy,Solar Thermal,2
2014,Ukraine,Building,Wind Energy,Wind Energy,1
2014,Ukraine,CCUS,Enabling Technologies,CCUS,2
2014,Ukraine,Industry,Enabling Technologies,CCUS,2
2014,Ukraine,Industry,Enabling Technologies,Cross-cutting,1
2014,Ukraine,Industry,Enabling Technologies,Energy Efficiency,12
2014,Ukraine,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),1
2014,Ukraine,Power,Bioenergy,Biofuels,15
2014,Ukraine,Power,Bioenergy,Fuel from waste,17
2014,Ukraine,Power,Enabling Technologies,Batteries,10
2014,Ukraine,Power,Enabling Technologies,Energy Storage - General,6
2014,Ukraine,Power,Enabling Technologies,Fuel Cells,1
2014,Ukraine,Power,Enabling Technologies,Thermal energy storage,3
2014,Ukraine,Power,Enabling Technologies,"Ultracapacitors, supercapacitors, double-layer capacitors",3
2014,Ukraine,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),8
2014,Ukraine,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",7
2014,Ukraine,Power,Hydropower,Hydropower,21
2014,Ukraine,Power,Ocean Energy,Ocean Energy,5
2014,Ukraine,Power,Solar Energy,PV,22
2014,Ukraine,Power,Solar Energy,Solar Thermal,39
2014,Ukraine,Power,Wind Energy,Wind Energy,51
2014,Ukraine,Transport,Enabling Technologies,Electromobility - Electric Energy Management,1
2014,Ukraine,Transport,Enabling Technologies,Energy Efficiency,3
2014,Ukraine,Waste,Solar Energy,PV - Thermal Hybrid,5
2014,Ukraine,Waste,Wind Energy,Wind Energy,5
2014,United States of America,Building,Enabling Technologies,Energy Efficiency,987
2014,United States of America,Building,Enabling Technologies,Fuel Cells,114
2014,United States of America,Building,Enabling Technologies,Smart Grids,851
2014,United States of America,Building,Geothermal Energy,Heat pumps,25
2014,United States of America,Building,Hydropower,Hydropower,17
2014,United States of America,Building,Solar Energy,PV,321
2014,United States of America,Building,Solar Energy,PV - Thermal Hybrid,111
2014,United States of America,Building,Solar Energy,Solar Thermal,259
2014,United States of America,Building,Wind Energy,Wind Energy,99
2014,United States of America,CCUS,Enabling Technologies,CCUS,371
2014,United States of America,Industry,Bioenergy,Biofuels,1
2014,United States of America,Industry,Bioenergy,Fuel from waste,5
2014,United States of America,Industry,Enabling Technologies,CCUS,41
2014,United States of America,Industry,Enabling Technologies,Cross-cutting,52
2014,United States of America,Industry,Enabling Technologies,Energy Efficiency,128
2014,United States of America,Industry,Enabling Technologies,Energy Storage - General,30
2014,United States of America,Industry,Enabling Technologies,Fuel Cells,5
2014,United States of America,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),37
2014,United States of America,Power,Bioenergy,Biofuels,806
2014,United States of America,Power,Bioenergy,Fuel from waste,399
2014,United States of America,Power,Enabling Technologies,Batteries,4918
2014,United States of America,Power,Enabling Technologies,Energy Storage - General,259
2014,United States of America,Power,Enabling Technologies,Fuel Cells,1572
2014,United States of America,Power,Enabling Technologies,Others,54
2014,United States of America,Power,Enabling Technologies,Thermal energy storage,180
2014,United States of America,Power,Enabling Technologies,"Ultracapacitors, supercapacitors, double-layer capacitors",361
2014,United States of America,Power,Enabling Technologies,Hydrogen (storage and distribution and applications),210
2014,United States of America,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),338
2014,United States of America,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",120
2014,United States of America,Power,Geothermal Energy,Geothermal Energy,70
2014,United States of America,Power,Hydropower,Hydropower,210
2014,United States of America,Power,Ocean Energy,Ocean Energy,210
2014,United States of America,Power,Solar Energy,PV,4150
2014,United States of America,Power,Solar Energy,PV - Thermal Hybrid,43
2014,United States of America,Power,Solar Energy,Solar Thermal,798
2014,United States of America,Power,Wind Energy,Wind Energy,1500
2014,United States of America,Transport,Bioenergy,Biofuels,381
2014,United States of America,Transport,Enabling Technologies,Electromobility - Charging Stations,2169
2014,United States of America,Transport,Enabling Technologies,Electromobility - Electric Energy Management,969
2014,United States of America,Transport,Enabling Technologies,Electromobility - Energy Storage,2703
2014,United States of America,Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,653
2014,United States of America,Transport,Enabling Technologies,Electromobility - Machine related technology ,1661
2014,United States of America,Transport,Enabling Technologies,Energy Efficiency,1338
2014,United States of America,Transport,Enabling Technologies,Smart Grids,290
2014,United States of America,Transport,Enabling Technologies,Hydrogen (storage and distribution and applications),336
2014,United States of America,Waste,Solar Energy,PV - Thermal Hybrid,186
2014,United States of America,Waste,Wind Energy,Wind Energy,31
2014,Uruguay,Power,Bioenergy,Biofuels,6
2014,Uruguay,Power,Solar Energy,PV,1
2014,Uruguay,Transport,Bioenergy,Biofuels,1
2014,Uruguay,Transport,Enabling Technologies,Electromobility - Charging Stations,1
2014,United Kingdom,Building,Enabling Technologies,Energy Efficiency,20
2014,United Kingdom,Building,Enabling Technologies,Fuel Cells,8
2014,United Kingdom,Building,Enabling Technologies,Smart Grids,33
2014,United Kingdom,Building,Geothermal Energy,Heat pumps,5
2014,United Kingdom,Building,Hydropower,Hydropower,3
2014,United Kingdom,Building,Solar Energy,PV,17
2014,United Kingdom,Building,Solar Energy,PV - Thermal Hybrid,15
2014,United Kingdom,Building,Solar Energy,Solar Thermal,35
2014,United Kingdom,Building,Wind Energy,Wind Energy,10
2014,United Kingdom,CCUS,Enabling Technologies,CCUS,9
2014,United Kingdom,Industry,Enabling Technologies,Cross-cutting,3
2014,United Kingdom,Industry,Enabling Technologies,Energy Efficiency,2
2014,United Kingdom,Industry,Enabling Technologies,Energy Storage - General,1
2014,United Kingdom,Industry,Enabling Technologies,Fuel Cells,1
2014,United Kingdom,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),1
2014,United Kingdom,Power,Bioenergy,Biofuels,18
2014,United Kingdom,Power,Bioenergy,Fuel from waste,20
2014,United Kingdom,Power,Enabling Technologies,Batteries,82
2014,United Kingdom,Power,Enabling Technologies,Energy Storage - General,25
2014,United Kingdom,Power,Enabling Technologies,Fuel Cells,80
2014,United Kingdom,Power,Enabling Technologies,Thermal energy storage,21
2014,United Kingdom,Power,Enabling Technologies,"Ultracapacitors, supercapacitors, double-layer capacitors",4
2014,United Kingdom,Power,Enabling Technologies,Hydrogen (storage and distribution and applications),10
2014,United Kingdom,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),17
2014,United Kingdom,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",22
2014,United Kingdom,Power,Geothermal Energy,Geothermal Energy,2
2014,United Kingdom,Power,Hydropower,Hydropower,40
2014,United Kingdom,Power,Ocean Energy,Ocean Energy,65
2014,United Kingdom,Power,Solar Energy,PV,119
2014,United Kingdom,Power,Solar Energy,PV - Thermal Hybrid,1
2014,United Kingdom,Power,Solar Energy,Solar Thermal,48
2014,United Kingdom,Power,Wind Energy,Wind Energy,125
2014,United Kingdom,Transport,Bioenergy,Biofuels,17
2014,United Kingdom,Transport,Enabling Technologies,Electromobility - Charging Stations,79
2014,United Kingdom,Transport,Enabling Technologies,Electromobility - Electric Energy Management,36
2014,United Kingdom,Transport,Enabling Technologies,Electromobility - Energy Storage,81
2014,United Kingdom,Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,19
2014,United Kingdom,Transport,Enabling Technologies,Electromobility - Machine related technology ,67
2014,United Kingdom,Transport,Enabling Technologies,Energy Efficiency,152
2014,United Kingdom,Transport,Enabling Technologies,Smart Grids,10
2014,United Kingdom,Transport,Enabling Technologies,Hydrogen (storage and distribution and applications),11
2014,United Kingdom,Waste,Solar Energy,PV - Thermal Hybrid,4
2014,"China, Hong Kong SAR",Building,Enabling Technologies,Energy Efficiency,3
2014,"China, Hong Kong SAR",Building,Enabling Technologies,Smart Grids,9
2014,"China, Hong Kong SAR",Building,Hydropower,Hydropower,1
2014,"China, Hong Kong SAR",Building,Solar Energy,Solar Thermal,2
2014,"China, Hong Kong SAR",CCUS,Enabling Technologies,CCUS,2
2014,"China, Hong Kong SAR",Industry,Enabling Technologies,Cross-cutting,1
2014,"China, Hong Kong SAR",Industry,Enabling Technologies,Energy Efficiency,1
2014,"China, Hong Kong SAR",Industry,Enabling Technologies,Energy Storage - General,2
2014,"China, Hong Kong SAR",Power,Bioenergy,Biofuels,7
2014,"China, Hong Kong SAR",Power,Bioenergy,Fuel from waste,8
2014,"China, Hong Kong SAR",Power,Enabling Technologies,Batteries,30
2014,"China, Hong Kong SAR",Power,Enabling Technologies,Fuel Cells,4
2014,"China, Hong Kong SAR",Power,Enabling Technologies,Others,2
2014,"China, Hong Kong SAR",Power,Enabling Technologies,Thermal energy storage,1
2014,"China, Hong Kong SAR",Power,Enabling Technologies,"Ultracapacitors, supercapacitors, double-layer capacitors",1
2014,"China, Hong Kong SAR",Power,Enabling Technologies,Green hydrogen (water eloctrolysis),5
2014,"China, Hong Kong SAR",Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",2
2014,"China, Hong Kong SAR",Power,Geothermal Energy,Geothermal Energy,1
2014,"China, Hong Kong SAR",Power,Hydropower,Hydropower,3
2014,"China, Hong Kong SAR",Power,Ocean Energy,Ocean Energy,4
2014,"China, Hong Kong SAR",Power,Solar Energy,PV,17
2014,"China, Hong Kong SAR",Power,Solar Energy,Solar Thermal,9
2014,"China, Hong Kong SAR",Power,Wind Energy,Wind Energy,16
2014,"China, Hong Kong SAR",Transport,Bioenergy,Biofuels,5
2014,"China, Hong Kong SAR",Transport,Enabling Technologies,Electromobility - Charging Stations,9
2014,"China, Hong Kong SAR",Transport,Enabling Technologies,Electromobility - Electric Energy Management,7
2014,"China, Hong Kong SAR",Transport,Enabling Technologies,Electromobility - Energy Storage,15
2014,"China, Hong Kong SAR",Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,3
2014,"China, Hong Kong SAR",Transport,Enabling Technologies,Electromobility - Machine related technology ,10
2014,"China, Hong Kong SAR",Transport,Enabling Technologies,Energy Efficiency,5
2014,"China, Hong Kong SAR",Transport,Enabling Technologies,Smart Grids,1
2014,"China, Hong Kong SAR",Waste,Solar Energy,PV - Thermal Hybrid,7
2014,"China, Hong Kong SAR",Waste,Wind Energy,Wind Energy,2
2014,Chinese Taipei,Building,Enabling Technologies,Energy Efficiency,144
2014,Chinese Taipei,Building,Enabling Technologies,Fuel Cells,7
2014,Chinese Taipei,Building,Enabling Technologies,Smart Grids,51
2014,Chinese Taipei,Building,Hydropower,Hydropower,2
2014,Chinese Taipei,Building,Solar Energy,PV,22
2014,Chinese Taipei,Building,Solar Energy,PV - Thermal Hybrid,5
2014,Chinese Taipei,Building,Solar Energy,Solar Thermal,9
2014,Chinese Taipei,Building,Wind Energy,Wind Energy,6
2014,Chinese Taipei,CCUS,Enabling Technologies,CCUS,29
2014,Chinese Taipei,Industry,Enabling Technologies,CCUS,4
2014,Chinese Taipei,Industry,Enabling Technologies,Cross-cutting,3
2014,Chinese Taipei,Industry,Enabling Technologies,Energy Efficiency,13
2014,Chinese Taipei,Industry,Enabling Technologies,Energy Storage - General,4
2014,Chinese Taipei,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),4
2014,Chinese Taipei,Power,Bioenergy,Biofuels,32
2014,Chinese Taipei,Power,Bioenergy,Fuel from waste,12
2014,Chinese Taipei,Power,Enabling Technologies,Batteries,602
2014,Chinese Taipei,Power,Enabling Technologies,Energy Storage - General,23
2014,Chinese Taipei,Power,Enabling Technologies,Fuel Cells,114
2014,Chinese Taipei,Power,Enabling Technologies,Thermal energy storage,12
2014,Chinese Taipei,Power,Enabling Technologies,"Ultracapacitors, supercapacitors, double-layer capacitors",47
2014,Chinese Taipei,Power,Enabling Technologies,Hydrogen (storage and distribution and applications),15
2014,Chinese Taipei,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),50
2014,Chinese Taipei,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",14
2014,Chinese Taipei,Power,Geothermal Energy,Geothermal Energy,3
2014,Chinese Taipei,Power,Hydropower,Hydropower,40
2014,Chinese Taipei,Power,Ocean Energy,Ocean Energy,31
2014,Chinese Taipei,Power,Solar Energy,PV,1102
2014,Chinese Taipei,Power,Solar Energy,PV - Thermal Hybrid,2
2014,Chinese Taipei,Power,Solar Energy,Solar Thermal,108
2014,Chinese Taipei,Power,Wind Energy,Wind Energy,195
2014,Chinese Taipei,Transport,Bioenergy,Biofuels,3
2014,Chinese Taipei,Transport,Enabling Technologies,Electromobility - Charging Stations,79
2014,Chinese Taipei,Transport,Enabling Technologies,Electromobility - Electric Energy Management,47
2014,Chinese Taipei,Transport,Enabling Technologies,Electromobility - Energy Storage,151
2014,Chinese Taipei,Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,28
2014,Chinese Taipei,Transport,Enabling Technologies,Electromobility - Machine related technology ,53
2014,Chinese Taipei,Transport,Enabling Technologies,Energy Efficiency,15
2014,Chinese Taipei,Transport,Enabling Technologies,Smart Grids,11
2014,Chinese Taipei,Transport,Enabling Technologies,Hydrogen (storage and distribution and applications),8
